login_id,user_id,login_date,messages_sent,replies
74291,1619,2022-2-16,3,2
81128,1454,2022-6-18,3,2
54045,1616,2022-3-19,2,0
70215,1599,2022-1-20,5,5
67314,1043,2022-5-11,1,1
92949,1285,2022-1-21,2,2
78024,1552,2022-4-14,4,1
27995,1518,2022-3-13,1,1
71778,1030,2022-5-8,4,1
51187,1785,2022-3-22,2,1
48860,1322,2022-5-22,1,1
30239,1623,2022-2-16,4,1
17378,1400,2022-2-5,4,0
60238,1208,2022-5-15,3,0
49311,1856,2022-1-4,3,2
37669,1613,2022-1-25,5,4
06186,1635,2022-5-8,2,0
65553,1070,2022-3-22,2,2
12165,1536,2022-3-27,4,1
30502,1685,2022-5-12,5,3
74834,1042,2022-6-28,3,0
92109,1889,2022-2-24,1,1
67282,1052,2022-4-11,4,1
70419,1806,2022-3-27,3,3
67719,1518,2022-4-17,4,4
27130,1710,2022-3-20,5,4
88589,1887,2022-2-4,2,2
94647,1534,2022-1-9,5,5
35524,1414,2022-1-28,1,0
05173,1741,2022-3-22,3,2
16664,1651,2022-1-28,2,0
66028,1718,2022-6-12,1,1
00586,1515,2022-5-14,3,2
31225,1351,2022-4-4,5,5
75994,1510,2022-4-2,5,2
08998,1084,2022-3-21,4,4
57705,1092,2022-3-10,5,3
49697,1859,2022-1-8,1,1
26328,1454,2022-5-7,5,1
03452,1794,2022-6-8,3,1
82672,1329,2022-1-26,2,0
92071,1867,2022-2-22,2,0
35397,1263,2022-5-13,3,2
15961,1437,2022-1-23,5,1
48150,1881,2022-1-6,3,1
43136,1276,2022-2-21,1,1
08464,1362,2022-4-16,4,2
33911,1391,2022-5-2,4,3
47813,1887,2022-2-26,5,3
77938,1487,2022-5-26,4,4
49210,1191,2022-6-10,1,1
95299,1890,2022-4-13,1,0
98917,1745,2022-5-15,3,2
70118,1982,2022-2-3,1,1
05738,1147,2022-4-13,4,4
78626,1275,2022-5-27,3,3
63794,1145,2022-6-24,2,1
95719,1876,2022-5-25,3,2
18557,1303,2022-4-8,3,0
51868,1482,2022-5-3,4,3
59334,1659,2022-5-27,1,0
78566,1786,2022-4-6,4,4
18662,1244,2022-6-25,3,2
72823,1649,2022-3-27,3,3
24416,1634,2022-2-15,1,1
49234,1833,2022-5-23,4,1
65812,1186,2022-4-12,2,1
13433,1814,2022-2-1,2,0
43330,1978,2022-6-7,5,5
60761,1927,2022-6-14,2,0
38867,1938,2022-5-7,3,2
80933,1703,2022-1-9,2,0
98583,1465,2022-4-16,2,0
93954,1356,2022-4-25,1,1
46984,1980,2022-6-2,3,1
93649,1163,2022-3-21,1,1
98647,1854,2022-1-22,2,1
15633,1430,2022-3-15,4,2
86374,1606,2022-3-10,3,0
59189,1212,2022-3-19,5,0
67293,1599,2022-5-17,1,0
61011,1950,2022-6-6,1,0
86116,1341,2022-2-27,2,0
47486,1421,2022-5-11,3,3
97827,1862,2022-5-13,2,2
56866,1568,2022-6-26,2,1
81790,1206,2022-6-4,3,2
95535,1533,2022-3-18,4,2
94888,1504,2022-6-3,2,1
99509,1424,2022-6-6,5,4
57670,1364,2022-3-3,3,2
58184,1379,2022-4-13,1,1
51663,1403,2022-6-9,1,1
01200,1435,2022-2-7,4,1
32700,1104,2022-4-7,2,2
01155,1385,2022-3-19,2,0
18019,1313,2022-1-20,4,0
17846,1711,2022-6-9,5,4
02218,1788,2022-1-12,5,0
95771,1528,2022-5-11,1,1
50967,1633,2022-2-21,3,3
57267,1206,2022-3-8,4,3
52130,1002,2022-2-1,5,3
25130,1725,2022-2-5,5,0
14699,1695,2022-4-9,4,1
52773,1212,2022-1-5,5,0
69030,1619,2022-6-22,4,0
66973,1876,2022-5-10,1,1
89574,1073,2022-4-3,5,1
73483,1594,2022-6-11,4,0
15787,1473,2022-1-6,2,0
95406,1801,2022-2-16,1,0
13407,1513,2022-4-12,3,0
72021,1782,2022-3-7,5,2
47298,1196,2022-6-21,5,1
53895,1268,2022-5-1,4,2
78037,1313,2022-3-18,5,3
51329,1294,2022-5-15,3,0
68126,1758,2022-2-7,2,0
03656,1161,2022-5-20,2,2
29805,1466,2022-3-15,2,0
04216,1485,2022-6-11,4,1
89015,1866,2022-2-17,5,5
47083,1144,2022-1-13,5,3
32014,1241,2022-4-9,5,5
08111,1103,2022-1-27,2,2
13001,1116,2022-6-8,5,3
56066,1220,2022-3-11,2,1
53061,1832,2022-4-18,1,1
88461,1208,2022-5-2,5,1
77339,1012,2022-5-7,2,0
45594,1022,2022-2-19,1,0
30253,1496,2022-5-23,4,4
53529,1280,2022-2-9,1,0
72568,1701,2022-6-9,5,5
77741,1353,2022-4-4,5,4
86096,1523,2022-3-20,5,5
59930,1796,2022-5-27,5,3
42320,1797,2022-2-7,5,1
03161,1828,2022-4-24,5,3
31083,1611,2022-4-24,3,2
70600,1843,2022-5-13,1,0
45319,1153,2022-4-6,5,2
71675,1044,2022-2-5,5,2
43632,1317,2022-6-19,3,2
58975,1433,2022-6-19,4,0
40594,1951,2022-6-16,3,2
75448,1776,2022-4-17,3,0
14636,1281,2022-2-19,4,1
08085,1615,2022-4-7,4,2
81061,1223,2022-3-10,5,5
86171,1122,2022-3-22,5,0
18209,1670,2022-2-22,1,1
96337,1177,2022-4-22,2,0
32692,1356,2022-2-25,2,0
13057,1151,2022-2-9,4,4
56336,1220,2022-5-27,4,2
15150,1387,2022-5-18,3,1
22716,1284,2022-6-16,4,2
66910,1940,2022-5-22,3,2
32412,1931,2022-2-1,4,3
11137,1958,2022-2-25,2,0
16160,1570,2022-4-23,1,0
39875,1443,2022-4-8,5,0
81370,1156,2022-6-6,3,1
63320,1048,2022-4-4,5,3
50328,1833,2022-2-6,5,5
44279,1590,2022-1-24,3,1
47359,1198,2022-6-24,2,2
94308,1420,2022-5-13,3,2
44318,1429,2022-4-15,2,1
17249,1839,2022-1-18,5,2
10327,1288,2022-3-7,2,2
48087,1466,2022-4-10,5,2
89665,1162,2022-5-9,1,0
03973,1279,2022-1-24,1,1
53986,1783,2022-3-27,2,1
59818,1868,2022-1-4,5,4
26304,1709,2022-5-5,3,3
52471,1450,2022-5-12,5,1
28726,1642,2022-4-13,3,1
12259,1160,2022-3-4,1,0
77225,1978,2022-3-27,4,4
41618,1476,2022-6-27,5,0
62626,1745,2022-1-14,1,0
03292,1445,2022-6-26,4,1
94439,1071,2022-6-22,5,1
90410,1151,2022-5-8,4,1
89878,1665,2022-2-13,3,2
28879,1699,2022-6-27,1,1
13710,1414,2022-6-18,3,3
01421,1601,2022-3-19,3,0
87670,1824,2022-3-24,5,4
31186,1156,2022-4-17,4,1
66612,1585,2022-2-7,4,0
33153,1790,2022-1-26,2,2
54527,1038,2022-3-15,4,2
72341,1164,2022-2-12,4,3
03251,1694,2022-6-27,3,1
29969,1579,2022-3-8,3,1
23433,1641,2022-3-17,3,0
97448,1082,2022-1-11,2,2
77154,1335,2022-5-8,3,3
12334,1256,2022-5-27,5,2
44905,1711,2022-5-28,1,0
74958,1233,2022-5-22,4,3
95436,1455,2022-3-6,5,5
59883,1629,2022-5-16,5,0
27375,1285,2022-4-25,2,1
16238,1913,2022-3-24,4,4
30077,1624,2022-6-20,1,1
71744,1205,2022-1-23,2,2
65645,1482,2022-6-23,4,2
45616,1440,2022-1-2,2,2
86838,1538,2022-4-13,4,2
17528,1543,2022-5-23,3,0
26463,1872,2022-2-4,2,1
18494,1601,2022-4-19,2,1
16584,1668,2022-3-11,1,0
63318,1002,2022-1-2,5,0
49970,1444,2022-5-9,2,1
25757,1183,2022-3-24,4,3
80966,1673,2022-3-11,3,3
57420,1049,2022-4-18,4,2
12025,1400,2022-4-14,2,2
48712,1525,2022-1-22,1,0
38121,1113,2022-2-19,2,1
67923,1814,2022-1-17,4,3
04012,1310,2022-6-12,2,2
50505,1915,2022-5-7,4,1
63730,1875,2022-1-22,1,0
22887,1802,2022-1-23,2,0
04812,1640,2022-2-17,4,0
48906,1138,2022-1-17,1,0
23961,1429,2022-1-15,1,1
76022,1080,2022-2-24,3,2
87786,1665,2022-6-13,5,5
22374,1024,2022-1-27,3,1
01407,1904,2022-4-18,3,0
59074,1629,2022-1-7,5,1
03069,1825,2022-1-3,4,1
67551,1405,2022-2-10,2,1
66464,1985,2022-1-16,2,0
42534,1048,2022-1-16,3,1
92590,1394,2022-4-1,3,2
58815,1463,2022-6-16,5,3
72910,1031,2022-5-19,3,3
59321,1014,2022-4-9,2,0
70241,1496,2022-6-17,2,1
17879,1504,2022-6-14,2,2
79776,1816,2022-2-26,4,1
68513,1459,2022-1-16,1,1
70343,1218,2022-1-1,1,1
31156,1032,2022-1-9,4,1
38390,1114,2022-2-25,2,1
96154,1774,2022-5-8,3,0
07522,1935,2022-3-10,3,1
84166,1663,2022-6-6,1,1
80597,1531,2022-4-20,4,4
44018,1244,2022-1-8,4,2
86522,1667,2022-1-17,2,2
46307,1098,2022-1-25,3,3
69985,1152,2022-3-27,2,0
04446,1555,2022-2-13,3,2
75818,1805,2022-6-27,5,4
06007,1754,2022-6-8,4,0
39831,1318,2022-3-2,1,1
59547,1216,2022-6-1,5,2
14538,1992,2022-3-15,1,0
80716,1789,2022-5-23,4,0
43940,1841,2022-5-5,3,1
86603,1241,2022-2-17,1,0
36908,1363,2022-6-19,3,2
73092,1720,2022-5-12,2,2
38986,1811,2022-2-6,5,5
75345,1586,2022-5-16,5,5
56451,1484,2022-1-10,3,2
84908,1516,2022-1-22,2,1
85134,1088,2022-3-2,1,1
30736,1747,2022-4-1,5,5
06365,1474,2022-3-20,1,0
45469,1442,2022-6-28,3,3
01999,1378,2022-3-14,3,2
74403,1122,2022-3-7,1,1
33484,1893,2022-1-9,1,1
09319,1027,2022-2-27,5,0
72832,1751,2022-4-3,2,2
96376,1429,2022-2-14,2,2
11974,1272,2022-1-7,1,0
93212,1238,2022-2-8,1,0
12475,1056,2022-1-28,2,1
79965,1832,2022-2-10,1,0
08680,1979,2022-5-15,4,3
97847,1705,2022-5-6,4,1
95707,1666,2022-5-25,2,0
87974,1807,2022-4-16,3,0
48188,1245,2022-1-3,5,3
61121,1486,2022-6-28,4,4
84549,1772,2022-1-25,1,1
61620,1452,2022-5-3,5,0
12248,1786,2022-1-12,3,0
83861,1360,2022-6-17,2,2
93300,1899,2022-6-19,1,1
38727,1435,2022-2-12,4,3
50515,1823,2022-6-20,1,1
43251,1670,2022-5-24,4,3
73849,1853,2022-1-19,2,0
22834,1415,2022-4-20,3,2
87608,1890,2022-2-12,2,0
43070,1380,2022-1-28,3,2
50681,1431,2022-4-15,3,0
44392,1937,2022-4-7,5,1
97461,1345,2022-1-20,3,3
39745,1311,2022-2-26,2,0
57960,1681,2022-4-4,5,5
95046,1817,2022-2-2,2,0
78740,1545,2022-5-17,3,0
33644,1172,2022-4-13,1,0
94637,1099,2022-2-4,1,0
71289,1862,2022-4-5,4,0
70474,1343,2022-2-26,3,2
32629,1017,2022-1-25,4,1
67759,1558,2022-2-14,4,2
88822,1871,2022-3-17,3,1
24064,1437,2022-5-24,1,1
08865,1955,2022-1-10,2,2
37637,1735,2022-2-23,4,2
54879,1142,2022-6-10,5,3
49344,1059,2022-4-4,4,2
29191,1010,2022-1-3,2,0
27149,1859,2022-6-16,3,1
58051,1655,2022-3-18,3,0
86645,1331,2022-6-27,4,3
05274,1980,2022-4-12,1,1
79565,1188,2022-1-26,3,2
87752,1496,2022-1-13,5,2
63895,1571,2022-1-25,4,3
30607,1801,2022-1-27,3,3
51644,1127,2022-3-14,5,3
35209,1109,2022-3-21,5,3
30026,1107,2022-6-24,3,3
27795,1183,2022-5-22,3,3
40468,1357,2022-1-7,5,4
74128,1713,2022-2-4,1,1
92290,1986,2022-4-8,1,1
67388,1679,2022-3-22,4,3
64664,1951,2022-1-15,5,3
65840,1979,2022-3-11,4,0
90032,1077,2022-4-8,1,1
56826,1932,2022-1-4,2,0
16078,1422,2022-3-25,1,1
70322,1189,2022-6-28,3,2
63715,1170,2022-6-26,3,2
51615,1945,2022-4-3,5,4
36952,1716,2022-4-4,1,1
01258,1045,2022-2-16,5,2
81951,1446,2022-4-12,2,0
03691,1924,2022-5-9,2,2
27021,1158,2022-4-20,1,1
32277,1366,2022-1-2,1,1
97432,1927,2022-5-27,4,1
73646,1430,2022-1-13,2,2
85691,1860,2022-1-25,2,2
25262,1102,2022-1-19,5,3
05773,1854,2022-4-11,2,2
06966,1260,2022-3-3,1,0
89233,1312,2022-5-27,3,3
89678,1317,2022-5-27,3,1
18717,1311,2022-4-12,4,4
47959,1786,2022-4-12,1,0
10736,1404,2022-4-28,5,5
55230,1879,2022-3-19,4,3
33521,1080,2022-1-25,2,0
64434,1735,2022-5-26,2,0
25945,1536,2022-4-27,2,0
90345,1100,2022-3-1,3,3
64670,1595,2022-1-24,5,0
20918,1645,2022-2-18,1,0
98557,1189,2022-1-26,1,1
22326,1244,2022-4-3,4,3
86122,1775,2022-6-18,2,0
97728,1563,2022-6-3,4,2
10493,1357,2022-4-22,4,3
62402,1191,2022-3-14,1,1
00650,1541,2022-2-26,1,0
53406,1576,2022-5-18,2,2
05890,1329,2022-5-17,3,0
13760,1217,2022-1-1,1,0
29761,1832,2022-3-6,1,1
23491,1810,2022-5-27,5,4
47408,1125,2022-1-22,2,1
27164,1226,2022-5-7,3,2
27407,1234,2022-5-15,5,2
87299,1071,2022-4-15,4,3
08703,1694,2022-5-24,2,2
37594,1998,2022-3-11,3,0
72733,1543,2022-3-11,2,0
63600,1821,2022-1-3,4,4
87325,1639,2022-6-20,3,2
21312,1811,2022-1-8,1,0
17507,1580,2022-4-2,4,3
57086,1017,2022-3-19,4,4
18138,1511,2022-4-20,3,1
92227,1807,2022-1-6,2,0
73667,1045,2022-1-14,2,0
91828,1439,2022-4-11,5,5
55840,1591,2022-5-21,5,0
85412,1962,2022-2-18,5,5
42393,1495,2022-6-23,5,4
01838,1511,2022-5-20,3,3
63725,1035,2022-2-23,2,0
44603,1794,2022-1-4,1,0
57736,1992,2022-5-19,5,2
18120,1114,2022-5-27,5,4
77917,1818,2022-2-11,2,2
87667,1789,2022-4-3,5,0
73996,1653,2022-1-2,1,1
51023,1878,2022-5-19,2,0
96037,1693,2022-6-18,4,3
56318,1217,2022-3-6,1,1
34898,1603,2022-6-23,5,3
46430,1537,2022-5-23,3,0
96139,1068,2022-2-24,5,5
62532,1148,2022-2-8,3,3
24915,1546,2022-6-23,4,1
65591,1295,2022-4-16,2,0
41325,1379,2022-3-24,3,1
82709,1218,2022-1-2,5,3
47767,1744,2022-6-3,2,2
83433,1594,2022-4-28,2,1
27278,1379,2022-6-25,2,2
37715,1693,2022-4-8,4,0
11335,1916,2022-6-13,3,3
05549,1601,2022-5-5,2,1
56677,1634,2022-5-17,1,0
96853,1795,2022-6-18,1,1
64036,1273,2022-6-8,3,3
68485,1653,2022-4-24,5,0
48109,1671,2022-4-16,3,2
23473,1227,2022-2-7,2,2
87079,1701,2022-2-5,2,2
95523,1237,2022-6-9,2,1
47292,1900,2022-4-26,3,3
73981,1278,2022-3-8,1,0
58468,1736,2022-3-7,5,1
38066,1336,2022-3-15,1,1
78968,1741,2022-3-10,3,0
76048,1444,2022-3-1,5,1
86383,1795,2022-5-25,1,1
29220,1236,2022-3-25,1,0
66554,1520,2022-4-9,3,1
68734,1204,2022-5-15,3,2
66412,1659,2022-6-13,3,3
28106,1277,2022-4-18,1,1
58577,1607,2022-1-6,1,0
78733,1437,2022-2-28,4,1
80965,1052,2022-3-6,5,0
22544,1911,2022-1-9,5,1
66167,1819,2022-1-8,4,2
12969,1916,2022-2-12,5,3
46033,1285,2022-1-25,1,1
73179,1613,2022-6-1,4,0
26952,1391,2022-4-17,4,3
41269,1427,2022-3-4,4,1
90389,1620,2022-4-26,3,1
75995,1777,2022-4-6,2,0
41235,1660,2022-5-26,1,1
35130,1473,2022-4-16,3,0
90368,1163,2022-4-16,5,0
81579,1722,2022-6-22,3,2
67782,1943,2022-1-13,3,0
06899,1634,2022-1-4,1,0
45047,1599,2022-6-12,2,1
46151,1043,2022-4-3,3,3
71421,1159,2022-3-2,2,2
74097,1635,2022-1-3,5,3
45848,1664,2022-3-6,3,0
28236,1065,2022-5-12,1,1
83407,1892,2022-4-5,2,1
26386,1325,2022-1-27,1,0
27345,1392,2022-4-16,4,3
19725,1519,2022-4-27,4,3
29016,1300,2022-6-26,3,0
66602,1992,2022-1-24,5,4
46416,1455,2022-4-11,2,1
60145,1474,2022-6-20,5,4
43809,1655,2022-2-12,4,1
91041,1956,2022-2-14,4,1
39040,1464,2022-1-20,5,2
58994,1239,2022-4-17,5,1
32770,1878,2022-2-28,3,2
77797,1589,2022-5-15,5,0
59603,1262,2022-3-20,4,1
52012,1821,2022-3-19,1,1
19109,1131,2022-3-7,2,2
85077,1550,2022-6-20,5,4
28017,1532,2022-3-16,3,1
73338,1985,2022-6-23,1,0
71136,1081,2022-2-4,5,1
23400,1183,2022-4-19,3,1
75456,1361,2022-5-20,3,2
29929,1534,2022-4-14,5,3
73352,1218,2022-2-14,3,3
96973,1727,2022-4-11,3,3
24817,1706,2022-3-18,1,1
98739,1093,2022-5-11,3,0
67859,1499,2022-3-6,2,0
71576,1699,2022-1-7,2,0
58421,1256,2022-2-12,3,3
12267,1931,2022-1-17,1,0
62554,1953,2022-5-14,5,4
94532,1940,2022-1-22,1,0
64291,1492,2022-6-5,5,1
78051,1528,2022-3-4,5,1
88761,1565,2022-5-18,3,3
33885,1918,2022-6-6,1,0
98991,1392,2022-2-20,3,1
37654,1964,2022-1-2,1,1
65409,1674,2022-1-11,4,1
49290,1502,2022-1-7,5,0
75559,1874,2022-6-11,4,3
17284,1757,2022-5-24,5,2
11596,1077,2022-2-8,2,1
45590,1199,2022-1-19,1,1
11599,1870,2022-4-16,1,1
68416,1980,2022-3-26,2,0
87941,1716,2022-4-26,1,1
33734,1465,2022-1-21,4,1
44106,1545,2022-4-10,5,5
03012,1238,2022-1-3,1,0
38211,1266,2022-1-16,1,1
38771,1520,2022-6-17,4,2
99174,1895,2022-6-2,2,1
68623,1012,2022-1-15,1,1
13968,1733,2022-5-8,1,0
30798,1781,2022-3-12,2,2
67628,1202,2022-3-7,3,3
33615,1282,2022-1-20,4,3
50865,1324,2022-5-20,5,0
83323,1640,2022-6-12,3,1
57065,1191,2022-6-16,3,1
79236,1146,2022-6-12,3,3
05800,1244,2022-2-1,3,3
09762,1048,2022-5-10,4,3
42549,1400,2022-3-28,3,2
37397,1400,2022-3-12,3,2
22266,1226,2022-6-20,3,0
73642,1371,2022-3-24,5,5
06313,1478,2022-4-16,2,0
30369,1263,2022-5-8,4,4
09338,1546,2022-5-8,4,1
66163,1857,2022-4-21,1,0
85848,1194,2022-4-20,1,1
29645,1893,2022-6-22,5,0
52465,1134,2022-4-6,1,0
07504,1313,2022-4-16,3,2
84476,1198,2022-3-20,5,2
61109,1456,2022-2-5,5,1
66399,1993,2022-6-26,1,0
62496,1045,2022-4-18,1,1
90886,1211,2022-5-20,4,3
31361,1008,2022-4-16,5,0
88029,1106,2022-1-26,4,3
61688,1662,2022-6-24,3,2
70047,1808,2022-1-5,2,0
35029,1524,2022-2-2,1,1
26493,1598,2022-6-9,5,0
64509,1160,2022-4-3,3,1
59168,1492,2022-3-28,4,2
22971,1533,2022-4-27,2,1
46293,1393,2022-3-5,5,4
20209,1235,2022-1-15,1,0
63515,1297,2022-1-4,1,0
99548,1478,2022-1-4,5,4
26584,1609,2022-4-23,1,1
46824,1816,2022-5-17,2,0
51249,1399,2022-3-17,4,0
68402,1484,2022-3-28,2,2
13419,1908,2022-3-25,3,0
27494,1938,2022-4-22,3,1
25953,1933,2022-3-16,2,1
93023,1460,2022-1-21,1,1
01404,1718,2022-4-4,5,3
77019,1487,2022-5-11,1,1
05221,1476,2022-2-17,1,0
35040,1308,2022-2-27,4,0
54834,1419,2022-2-28,2,0
78483,1562,2022-4-10,3,1
33447,1242,2022-1-8,2,0
62864,1232,2022-2-25,2,0
15716,1822,2022-5-13,2,1
08925,1384,2022-3-6,3,3
31660,1440,2022-4-20,3,0
67835,1832,2022-5-13,1,1
77761,1918,2022-1-16,1,1
14257,1623,2022-5-10,4,4
60519,1462,2022-5-25,5,4
54300,1213,2022-6-9,2,1
84808,1143,2022-4-12,2,2
96172,1991,2022-5-25,4,2
54262,1405,2022-3-18,1,1
42111,1954,2022-1-7,3,1
54963,1380,2022-4-4,3,3
20385,1771,2022-4-1,5,3
77480,1341,2022-1-18,5,4
54443,1529,2022-4-28,2,1
57608,1321,2022-4-7,1,0
14124,1328,2022-3-16,1,1
70828,1262,2022-2-5,4,0
63761,1590,2022-4-11,4,2
75540,1912,2022-6-8,2,1
08952,1591,2022-6-3,5,5
26932,1627,2022-1-12,4,3
25900,1985,2022-5-1,2,0
99715,1736,2022-3-3,2,2
66870,1735,2022-2-5,4,4
21020,1963,2022-4-20,1,0
96983,1597,2022-3-26,4,0
27964,1027,2022-5-16,5,0
35820,1555,2022-5-10,2,1
42425,1748,2022-1-9,4,3
27663,1886,2022-1-5,2,0
66296,1129,2022-1-5,1,1
78669,1204,2022-1-21,5,4
13691,1744,2022-4-25,2,1
75926,1918,2022-6-21,4,3
54812,1675,2022-4-12,4,0
86877,1084,2022-2-5,5,5
88556,1754,2022-4-11,4,4
95692,1905,2022-1-17,2,1
50732,1118,2022-6-2,2,1
46073,1311,2022-1-7,3,1
87831,1503,2022-4-24,1,0
82742,1564,2022-1-25,2,1
97016,1401,2022-2-22,3,1
45272,1320,2022-1-1,3,1
77742,1862,2022-6-24,3,3
68703,1564,2022-5-4,2,0
77529,1032,2022-1-6,4,1
29696,1615,2022-1-9,5,0
12979,1351,2022-4-20,5,5
63741,1765,2022-3-15,4,0
39508,1242,2022-4-20,4,3
86612,1574,2022-5-28,4,1
52041,1179,2022-4-7,5,1
67218,1999,2022-6-18,5,0
36276,1948,2022-3-28,3,0
04100,1144,2022-5-22,1,0
16960,1974,2022-1-1,4,4
35518,1371,2022-5-24,4,3
11322,1843,2022-6-16,2,0
93172,1277,2022-3-16,3,3
16040,1041,2022-5-9,1,1
97376,1384,2022-5-10,1,0
87929,1587,2022-6-25,3,2
52711,1251,2022-2-20,2,2
44782,1510,2022-6-28,2,0
75239,1594,2022-2-16,3,1
38647,1713,2022-2-25,3,3
81542,1713,2022-1-14,3,2
25885,1756,2022-1-11,4,4
90317,1689,2022-1-8,5,5
49043,1899,2022-1-7,4,3
70541,1112,2022-4-12,1,0
64649,1943,2022-3-25,3,1
33456,1226,2022-3-1,1,0
90053,1455,2022-5-9,5,5
99198,1841,2022-2-20,3,3
93630,1558,2022-2-3,2,0
50261,1836,2022-6-6,5,2
82724,1439,2022-2-18,3,0
94475,1891,2022-5-5,2,2
58898,1427,2022-1-25,1,0
86197,1765,2022-6-21,2,0
79671,1242,2022-6-6,1,1
49905,1186,2022-5-25,2,1
43892,1189,2022-3-18,3,1
69508,1542,2022-2-24,2,2
04283,1860,2022-6-6,2,1
15692,1975,2022-2-10,2,2
81272,1591,2022-4-14,5,3
76197,1003,2022-2-1,2,0
08779,1339,2022-3-28,3,3
27134,1494,2022-6-14,1,0
31896,1784,2022-2-11,2,1
35998,1559,2022-2-23,3,0
04694,1060,2022-4-26,2,0
86967,1777,2022-3-12,4,4
19068,1883,2022-3-24,1,0
39735,1099,2022-2-14,2,1
85748,1463,2022-3-28,5,0
12401,1331,2022-3-10,1,1
18285,1042,2022-1-26,5,3
67161,1546,2022-3-5,1,0
53469,1038,2022-5-5,4,3
02909,1460,2022-1-17,5,2
28241,1270,2022-4-2,3,0
27053,1384,2022-5-23,3,3
46439,1991,2022-2-11,5,4
61745,1284,2022-1-4,4,2
75586,1406,2022-5-27,3,2
71279,1610,2022-6-21,4,4
70896,1838,2022-5-1,1,1
01821,1694,2022-2-18,4,3
37125,1662,2022-6-18,4,0
43746,1010,2022-6-5,4,2
01014,1852,2022-3-21,3,0
93453,1841,2022-4-17,2,0
14650,1127,2022-2-6,3,2
98265,1887,2022-6-12,4,3
47284,1989,2022-4-9,2,2
60775,1367,2022-2-15,4,2
40472,1985,2022-5-5,4,1
48263,1973,2022-5-24,2,0
09160,1274,2022-3-16,2,1
32465,1241,2022-6-8,4,2
23198,1836,2022-3-13,1,0
60433,1747,2022-1-5,3,3
91901,1258,2022-6-3,1,1
59525,1390,2022-3-11,4,0
43690,1587,2022-2-18,1,1
73222,1005,2022-2-20,2,2
79587,1007,2022-5-10,3,1
81325,1615,2022-1-26,5,4
88533,1435,2022-4-11,5,0
69114,1324,2022-3-11,5,5
92895,1093,2022-1-7,2,0
87131,1007,2022-1-22,1,1
64038,1587,2022-6-7,3,2
38332,1324,2022-6-25,1,1
12059,1793,2022-2-18,2,2
56840,1511,2022-2-22,4,4
59097,1356,2022-5-16,2,1
20520,1354,2022-2-8,5,3
62954,1800,2022-4-17,4,4
58047,1598,2022-3-28,3,1
51186,1947,2022-4-9,2,1
10742,1719,2022-6-18,4,4
72158,1632,2022-1-7,5,5
38938,1997,2022-1-7,5,4
48586,1266,2022-3-1,5,5
83152,1546,2022-5-26,5,3
15575,1039,2022-4-21,1,0
02586,1991,2022-1-16,1,0
67407,1860,2022-4-7,5,2
34145,1403,2022-5-18,4,3
67325,1953,2022-1-3,2,2
59600,1086,2022-4-19,1,0
15949,1109,2022-3-13,1,1
48459,1664,2022-6-16,1,1
46691,1495,2022-1-19,5,5
57610,1178,2022-4-21,1,0
15118,1943,2022-3-5,4,4
02686,1345,2022-1-2,3,1
77420,1620,2022-2-5,1,0
72156,1540,2022-5-11,3,3
67196,1757,2022-4-28,5,2
07131,1248,2022-3-19,4,2
40384,1408,2022-2-24,4,0
93928,1058,2022-6-15,3,0
74360,1654,2022-3-25,5,0
18248,1224,2022-3-7,2,2
36702,1628,2022-1-26,2,2
34271,1539,2022-3-2,3,1
38607,1736,2022-6-11,3,1
43890,1308,2022-3-5,2,2
26682,1574,2022-3-6,2,2
30007,1769,2022-4-11,3,0
63106,1043,2022-1-24,5,1
62101,1146,2022-3-6,1,1
98738,1024,2022-2-6,2,0
05747,1156,2022-6-20,4,3
45119,1094,2022-2-18,1,0
47167,1632,2022-5-16,4,3
62178,1252,2022-6-20,2,0
53616,1290,2022-5-3,1,0
05054,1206,2022-3-6,5,3
32310,1319,2022-4-18,1,0
86957,1142,2022-5-16,4,0
78411,1423,2022-2-28,1,0
17901,1984,2022-1-6,3,3
74316,1454,2022-6-23,1,0
90891,1675,2022-6-19,1,1
00530,1165,2022-4-9,4,4
95486,1050,2022-2-19,1,0
17101,1676,2022-2-23,5,5
23547,1694,2022-3-28,2,0
56061,1268,2022-5-28,4,3
95607,1451,2022-5-24,2,2
63112,1019,2022-1-11,2,2
94307,1994,2022-4-22,3,3
57746,1445,2022-2-17,4,1
50424,1715,2022-2-22,3,3
02228,1935,2022-4-20,4,1
87563,1661,2022-1-17,4,0
46559,1375,2022-2-27,5,2
86103,1938,2022-3-5,4,1
92143,1715,2022-3-27,1,0
85950,1239,2022-4-1,2,2
49886,1674,2022-4-14,4,0
48843,1425,2022-3-28,3,0
31429,1583,2022-4-12,2,1
34372,1842,2022-5-4,4,3
21809,1105,2022-4-1,4,2
45542,1393,2022-5-4,3,3
01527,1954,2022-5-17,5,1
29940,1937,2022-4-25,2,0
61628,1414,2022-2-16,2,2
84187,1676,2022-2-19,3,0
85572,1841,2022-1-5,4,4
23133,1151,2022-1-25,3,1
04532,1880,2022-1-8,2,1
68385,1033,2022-1-8,1,0
24206,1541,2022-4-4,4,1
37762,1156,2022-3-23,2,2
65817,1098,2022-3-21,4,0
01888,1622,2022-1-14,2,2
84357,1338,2022-6-15,3,2
77324,1949,2022-6-20,3,1
02886,1432,2022-5-25,3,2
15314,1997,2022-4-27,3,2
29661,1328,2022-1-18,4,4
