listen_id,user_id,listen_time
GB20ETUM07962185161407,1100,2022-11-12 13:00:00
GB29ZFEL17762651227307,1039,2022-11-10 11:00:00
GB05ZFYA35256591967365,1486,2022-11-12 6:00:00
GB74MPOA23021464083899,1351,2022-11-10 7:00:00
GB70BWIV20692937901478,1759,2022-11-8 5:00:00
GB14BLRN04327541239018,1244,2022-11-11 15:00:00
GB84GKTK80677535147871,1023,2022-11-7 5:00:00
GB03SZGP61149843718808,1048,2022-11-12 4:00:00
GB72MNPJ93924811115857,1727,2022-11-13 6:00:00
GB96ISMA14062191558977,1608,2022-11-11 14:00:00
GB25MNDO64038740810661,1088,2022-11-12 4:00:00
GB23AMNQ03110321153648,1000,2022-11-8 4:00:00
GB59QPUD49179927321320,1153,2022-11-12 6:00:00
GB17YPSL82877994648245,1137,2022-11-10 18:00:00
GB89VNUI27212838975713,1214,2022-11-7 17:00:00
GB86FXIK54603078320243,1182,2022-11-8 9:00:00
GB33DFFJ63796142250327,1049,2022-11-11 17:00:00
GB39OGOQ75685281135590,1868,2022-11-10 7:00:00
GB08GGJR91203742223065,1913,2022-11-7 18:00:00
GB93GMEH00572262589391,1555,2022-11-13 15:00:00
GB14GNUT78130723122274,1560,2022-11-9 11:00:00
GB94TOXV35410419900804,1756,2022-11-9 4:00:00
GB96DTMM59767597646759,1143,2022-11-11 21:00:00
GB67JLZQ75369898642509,1327,2022-11-13 21:00:00
GB46TBWD83612634905064,1862,2022-11-11 6:00:00
GB80UTCS66877895256448,1328,2022-11-7 17:00:00
GB84OYPE02841107075686,1729,2022-11-13 4:00:00
GB85NFIA86804861811475,1607,2022-11-11 18:00:00
GB66KOAR50448020386497,1744,2022-11-12 7:00:00
GB48QUED25379390822269,1527,2022-11-13 5:00:00
GB96CFEQ42340345177968,1915,2022-11-12 16:00:00
GB79YYQZ07073340180160,1373,2022-11-12 19:00:00
GB24UILI38752690849264,1872,2022-11-10 5:00:00
GB23KNDT19610841854091,1962,2022-11-7 6:00:00
GB22FXYB91498769362240,1665,2022-11-13 18:00:00
GB93DKIH06717255804107,1249,2022-11-8 5:00:00
GB12JSMA88003693693869,1106,2022-11-11 4:00:00
GB40DGXU52963197663265,1934,2022-11-11 14:00:00
GB70KBVJ00387982787642,1508,2022-11-11 18:00:00
GB50ZBSL60155278381949,1758,2022-11-8 4:00:00
GB84UYFF55303063107486,1360,2022-11-8 12:00:00
GB49PIQT30583972362594,1791,2022-11-10 19:00:00
GB04YHIW33524685213601,1741,2022-11-13 18:00:00
GB40SBSY68472436032924,1773,2022-11-12 14:00:00
GB22AISH04154758727694,1906,2022-11-12 4:00:00
GB06YPGC72698844013698,1553,2022-11-10 14:00:00
GB94IYAD61005908457619,1931,2022-11-13 14:00:00
GB45YVFW08817261816036,1653,2022-11-7 12:00:00
GB65XNYG02431371039042,1908,2022-11-9 6:00:00
GB91FCCC27108165157744,1877,2022-11-13 8:00:00
GB07LEQC63755490606222,1179,2022-11-12 17:00:00
GB98JGPP77164713730303,1194,2022-11-11 7:00:00
GB22ZZWP84923528970184,1057,2022-11-9 7:00:00
GB08BTYS87448921465183,1601,2022-11-13 13:00:00
GB04LABM81420471829301,1924,2022-11-8 13:00:00
GB19MEXT04888083366665,1318,2022-11-9 8:00:00
GB72TYKG07533594622707,1460,2022-11-10 14:00:00
GB52VOGS02522703029501,1217,2022-11-11 14:00:00
GB33SQCB61532441470929,1255,2022-11-12 12:00:00
GB71IOJF88566633184524,1869,2022-11-8 18:00:00
GB28HBID40854436772734,1797,2022-11-10 13:00:00
GB93VSWN54087738052602,1228,2022-11-13 19:00:00
GB52MUCT67400159248620,1920,2022-11-10 4:00:00
GB02MROH62136001168984,1385,2022-11-12 14:00:00
GB29KSAQ00358023681108,1839,2022-11-13 7:00:00
GB45QCAO49049449126633,1854,2022-11-12 13:00:00
GB56XISE79494679014567,1307,2022-11-9 5:00:00
GB43LBAB69922477159424,1092,2022-11-12 11:00:00
GB02BYWB21644103401270,1355,2022-11-10 14:00:00
GB16JEVM38376432390596,1332,2022-11-13 8:00:00
GB32QMXJ76388917028591,1627,2022-11-7 20:00:00
GB54MEIO18349932244563,1227,2022-11-7 20:00:00
GB68FNYH26131433749855,1327,2022-11-8 20:00:00
GB10WMSH97145807963848,1274,2022-11-11 17:00:00
GB05UDVV87773730450387,1150,2022-11-9 20:00:00
GB49CEQI05435122250154,1940,2022-11-13 11:00:00
GB64JESU40535259012687,1012,2022-11-7 12:00:00
GB51FOXY40804288735677,1499,2022-11-12 12:00:00
GB28IPCW65732179837847,1042,2022-11-7 15:00:00
GB27TBWE30337084421498,1751,2022-11-8 10:00:00
GB63BBNO92786063849138,1042,2022-11-11 12:00:00
GB71GGYH41597242427059,1933,2022-11-11 19:00:00
GB70DXJH69317396329019,1050,2022-11-10 18:00:00
GB22DWCL94403577573527,1317,2022-11-13 13:00:00
GB91MOPJ42093256469190,1763,2022-11-9 16:00:00
GB54JCMI08445266869505,1557,2022-11-11 12:00:00
GB73HJWY52848863363195,1082,2022-11-12 11:00:00
GB31ZBBA93124750044474,1939,2022-11-11 10:00:00
GB95TDHL54449021596216,1636,2022-11-10 5:00:00
GB14WEUD54888758384067,1496,2022-11-7 20:00:00
GB69HVFN00284165771894,1205,2022-11-7 17:00:00
GB27VMCS76062561215319,1439,2022-11-10 11:00:00
GB16RTQB06992020603383,1802,2022-11-11 5:00:00
GB98SWLD60262241310337,1604,2022-11-12 19:00:00
GB48NGOM86574248455272,1981,2022-11-10 16:00:00
GB40PVDD32495328843507,1847,2022-11-11 17:00:00
GB18NMZB72966202231557,1774,2022-11-10 19:00:00
GB54YIDD31002984268227,1566,2022-11-9 11:00:00
GB07VNHX05038255054110,1366,2022-11-9 13:00:00
GB55OHZW90410926848339,1187,2022-11-10 6:00:00
GB02BLGN74216909432014,1527,2022-11-7 12:00:00
GB14NGKE02449896828138,1370,2022-11-9 8:00:00
GB08XJVG12488373098646,1930,2022-11-11 5:00:00
GB63UOYS00835548787136,1725,2022-11-7 18:00:00
GB90NTOE19971661000446,1986,2022-11-8 20:00:00
GB69WUUF97994924730696,1907,2022-11-13 10:00:00
GB88GPRX77801722752848,1026,2022-11-11 9:00:00
GB27ZTCT72057364643930,1164,2022-11-7 5:00:00
GB14DGHQ29184250027565,1192,2022-11-13 12:00:00
GB76CEBS55227030330650,1373,2022-11-10 13:00:00
GB75USCO40345786491309,1578,2022-11-11 21:00:00
GB21JHAX94427477879812,1627,2022-11-7 4:00:00
GB77MJKB01034925508897,1669,2022-11-12 15:00:00
GB16ILPF80173494767076,1319,2022-11-9 17:00:00
GB93IHYC82638870004131,1539,2022-11-10 15:00:00
GB33QHLC27626861572307,1306,2022-11-9 14:00:00
GB66RJVM18842769754470,1800,2022-11-7 20:00:00
GB05ZVQB43952773584229,1041,2022-11-13 9:00:00
GB33FQAE97703013583067,1237,2022-11-13 16:00:00
GB73GPST70655954814495,1699,2022-11-11 10:00:00
GB04YMMO76733895827257,1193,2022-11-11 6:00:00
GB20QNJV30206786009256,1402,2022-11-9 17:00:00
GB18AJAH37243312958871,1352,2022-11-8 4:00:00
GB69AFBG53437211763220,1179,2022-11-10 5:00:00
GB27JYMY62007965899498,1436,2022-11-11 13:00:00
GB94AEJQ23789965713159,1525,2022-11-13 15:00:00
GB35BSOB88953764813778,1413,2022-11-12 20:00:00
GB39CCSG04862324474818,1666,2022-11-8 17:00:00
GB52RBMD57538202604012,1687,2022-11-11 16:00:00
GB33SVYO74613120256123,1545,2022-11-8 16:00:00
GB42IFIQ57063695763352,1732,2022-11-8 20:00:00
GB19GVEA09823654567621,1594,2022-11-12 16:00:00
GB93EKNK67737517296218,1930,2022-11-8 9:00:00
GB82EFHH56447593539714,1321,2022-11-13 19:00:00
GB95SXST14454894931920,1049,2022-11-7 6:00:00
GB25DNIZ74114739585917,1382,2022-11-12 6:00:00
GB19WPID06489037704743,1512,2022-11-11 16:00:00
GB43SUSC45963453875277,1728,2022-11-10 19:00:00
GB84ZYTD21948268167603,1886,2022-11-12 19:00:00
GB86IJYE23938798064821,1180,2022-11-11 10:00:00
GB16RQOB62222264430834,1785,2022-11-12 6:00:00
GB79UIMA09781746911123,1793,2022-11-7 20:00:00
GB19OHAX10120818203780,1099,2022-11-12 20:00:00
GB14CVUP80740210450309,1728,2022-11-11 4:00:00
GB31PYEL08364014806026,1401,2022-11-13 16:00:00
GB54FFJB96076491846162,1027,2022-11-11 17:00:00
GB62SPBG87264857785712,1507,2022-11-11 21:00:00
GB54KJNV75652217745988,1552,2022-11-9 20:00:00
GB42ROWQ85415471880291,1511,2022-11-12 18:00:00
GB26YSVM31129586712377,1751,2022-11-13 17:00:00
GB20BKUW68732438535711,1747,2022-11-9 14:00:00
GB41MTXG62301127203207,1899,2022-11-11 20:00:00
GB16YPZJ86857512816823,1930,2022-11-7 10:00:00
GB18GKHC89286144928870,1240,2022-11-10 21:00:00
GB93PXZJ44259697248879,1797,2022-11-9 21:00:00
GB48TKUL31762102833923,1698,2022-11-11 20:00:00
GB67HXVB83649753562129,1271,2022-11-12 12:00:00
GB91SROI72468383434237,1170,2022-11-11 9:00:00
GB50SIVU53484864649105,1264,2022-11-11 9:00:00
GB26BVDR30470663893756,1535,2022-11-13 19:00:00
GB26WOQA04691984689007,1530,2022-11-13 6:00:00
GB64GPAC40936683540748,1932,2022-11-9 17:00:00
GB77HPIT82942611045245,1438,2022-11-8 11:00:00
GB81MMQV61621517664934,1452,2022-11-12 7:00:00
GB58XUMH70456167801653,1483,2022-11-13 6:00:00
GB53RZDD16098839809516,1579,2022-11-12 8:00:00
GB98RWEQ40631618855977,1229,2022-11-12 6:00:00
GB78HJFN01448796853539,1282,2022-11-11 13:00:00
GB10ZSRO43112260929288,1343,2022-11-8 18:00:00
GB22OKDN51764575082143,1164,2022-11-8 14:00:00
GB48YXGQ78752336531348,1737,2022-11-7 16:00:00
GB77MXBI53538665834913,1780,2022-11-8 9:00:00
GB20FZKG20197283263992,1604,2022-11-13 21:00:00
GB40UITE01879746227210,1182,2022-11-11 6:00:00
GB47YAYN77890854760790,1254,2022-11-8 14:00:00
GB08SGRQ33289777580356,1136,2022-11-12 8:00:00
GB22LZTO14096700205638,1796,2022-11-12 10:00:00
GB25QRJN65160103786417,1965,2022-11-13 13:00:00
GB58IIQM98336647781480,1133,2022-11-12 16:00:00
GB19WLTJ77505339705819,1368,2022-11-8 6:00:00
GB26VDLZ57714650788526,1668,2022-11-13 15:00:00
GB13EPFV14413598742389,1315,2022-11-13 11:00:00
GB50DJAP23252158968218,1789,2022-11-10 14:00:00
GB36ARIE43962823094358,1985,2022-11-10 12:00:00
GB48QFQC50049679514583,1561,2022-11-11 9:00:00
GB95UTPZ07695057553903,1544,2022-11-12 6:00:00
GB77PSWA84420519111031,1461,2022-11-8 12:00:00
GB52FGAV17070048422797,1351,2022-11-9 5:00:00
GB02DWGO64093182498409,1370,2022-11-8 13:00:00
GB32MPZD39191576162286,1856,2022-11-12 18:00:00
GB38SSJU07219186244619,1082,2022-11-8 4:00:00
GB13OZNG48559232047632,1153,2022-11-10 19:00:00
GB94BTEQ13314921256054,1282,2022-11-10 20:00:00
GB65UAXG26379866976149,1244,2022-11-10 12:00:00
GB57DEKF33790520064747,1971,2022-11-12 14:00:00
GB55XVRS62657862615088,1620,2022-11-11 20:00:00
GB54UJKG52190906407613,1483,2022-11-9 8:00:00
GB15KYDO66793779673187,1292,2022-11-12 21:00:00
GB17NLUB78648291780761,1455,2022-11-9 12:00:00
GB44VMEG07917817647720,1616,2022-11-13 6:00:00
GB16TNNI66743242155403,1815,2022-11-8 8:00:00
GB72WVKW06437947123706,1041,2022-11-10 17:00:00
GB28IXYG51972497126926,1901,2022-11-9 10:00:00
GB03ZUUH00586325421231,1522,2022-11-8 7:00:00
GB72UODS10680433443265,1303,2022-11-9 10:00:00
GB64INFT33858222676074,1431,2022-11-8 6:00:00
GB53DEMT05746876127756,1192,2022-11-9 19:00:00
GB75KCRU50510592179003,1674,2022-11-13 20:00:00
GB52PQPE66082747200761,1606,2022-11-9 14:00:00
GB86UWJW64719694084063,1923,2022-11-12 5:00:00
GB90EUWD52049618760482,1376,2022-11-8 20:00:00
GB10EBMI17160740340386,1830,2022-11-8 7:00:00
GB92NOGU51846155233125,1660,2022-11-7 5:00:00
GB64RRCM92592949188335,1736,2022-11-13 11:00:00
GB44OYGH38140221233792,1654,2022-11-10 5:00:00
GB97IQSG75601716532111,1248,2022-11-10 20:00:00
GB48PYRP83411492117148,1619,2022-11-11 13:00:00
GB24CECK52098611885919,1404,2022-11-12 6:00:00
GB80ZQKE70807175894069,1427,2022-11-10 12:00:00
GB92GPXD46715955730792,1507,2022-11-7 11:00:00
GB32WULJ34264891975327,1368,2022-11-7 19:00:00
GB28GBKV96875222267750,1643,2022-11-13 13:00:00
GB87ERSA43663771067159,1095,2022-11-10 13:00:00
GB28VDTI60247902556774,1220,2022-11-13 18:00:00
GB37YAZH49946568258030,1887,2022-11-8 10:00:00
GB65QTTI67082943292452,1793,2022-11-11 8:00:00
GB19FFYL99731313468236,1178,2022-11-8 10:00:00
GB59TEWR50463823086366,1916,2022-11-11 15:00:00
GB84NSVZ07357615374021,1662,2022-11-11 5:00:00
GB74NLRG24856999444119,1945,2022-11-11 17:00:00
GB22PTGF87991370609181,1602,2022-11-9 17:00:00
GB41PQTU67213459008553,1379,2022-11-10 17:00:00
GB87DETC57216895708901,1847,2022-11-12 16:00:00
GB62SFVK87312404931355,1835,2022-11-10 15:00:00
GB79TTIN02895143430547,1921,2022-11-8 7:00:00
GB17EDVS69089073438394,1968,2022-11-7 13:00:00
GB11HYTP80696133282648,1013,2022-11-7 8:00:00
GB88IIUJ47195478325218,1550,2022-11-9 4:00:00
GB44GZCZ03777139172043,1055,2022-11-10 16:00:00
GB97GHCV39520365880093,1100,2022-11-7 15:00:00
GB02JKBJ44388797819202,1905,2022-11-10 7:00:00
GB69VGPG38818995949003,1836,2022-11-12 11:00:00
GB50RHZY70386450854236,1295,2022-11-7 14:00:00
GB60AOHM67894272640022,1601,2022-11-8 21:00:00
GB60HRXJ08790431358334,1950,2022-11-7 6:00:00
GB68MQSL23661394352665,1238,2022-11-12 7:00:00
GB10QYRL81871292119762,1650,2022-11-8 15:00:00
GB83RIKL79496203726216,1478,2022-11-13 10:00:00
GB34NIFT42215781870126,1768,2022-11-7 12:00:00
GB53QGKJ79394476481583,1202,2022-11-11 8:00:00
GB03IIYV37237167361657,1665,2022-11-13 12:00:00
GB97EGYI52590796230315,1961,2022-11-11 7:00:00
GB48XYEF06813880368527,1584,2022-11-13 6:00:00
GB69HQII54239366288096,1055,2022-11-10 8:00:00
GB85VAGN95054382744285,1926,2022-11-11 8:00:00
GB58SQKK57074860372309,1760,2022-11-7 19:00:00
GB47OQHO99352092178451,1890,2022-11-7 5:00:00
GB03PNSV24366447842149,1064,2022-11-7 12:00:00
GB39XXEH09089476997589,1835,2022-11-11 13:00:00
GB67AYVB95704277864030,1498,2022-11-11 4:00:00
GB71KJLH78154705212677,1407,2022-11-13 13:00:00
GB09UXUX15655800749966,1668,2022-11-8 15:00:00
GB53UPAN04494000265956,1593,2022-11-8 8:00:00
GB50CRCX65153479345232,1370,2022-11-10 19:00:00
GB39ETHE70742589178124,1923,2022-11-13 11:00:00
GB43LBPT06483358205989,1247,2022-11-13 4:00:00
GB76QUOG71842903655427,1440,2022-11-12 6:00:00
GB81VBAU16831307158219,1418,2022-11-12 18:00:00
GB58LANZ33216109899356,1645,2022-11-11 7:00:00
GB61MHGN82319840045025,1075,2022-11-13 15:00:00
GB77ACYI24825981591442,1988,2022-11-8 12:00:00
GB31WHEM24749211222062,1308,2022-11-9 11:00:00
GB86UGJC83247415460512,1645,2022-11-9 17:00:00
GB04NMUK94777662645237,1288,2022-11-13 9:00:00
GB82XHLH76543331925801,1201,2022-11-9 13:00:00
GB86ZCXA66470910250591,1102,2022-11-12 20:00:00
GB86CIQR94156276514828,1203,2022-11-10 15:00:00
GB96FYQD71119493863279,1447,2022-11-10 9:00:00
GB79OEKW03539807068036,1732,2022-11-12 15:00:00
GB70ENMP44944003072516,1781,2022-11-8 13:00:00
GB03CJHB04018502180841,1996,2022-11-12 20:00:00
GB07SGJN09087875223380,1367,2022-11-8 6:00:00
GB10MLVB18696712850342,1195,2022-11-10 21:00:00
GB71PNKH89116556539987,1689,2022-11-11 19:00:00
GB65TCQG92885574790325,1429,2022-11-13 5:00:00
GB95DOMM09874160686789,1284,2022-11-12 17:00:00
GB19PWMD61942819774727,1038,2022-11-12 15:00:00
GB72WZDO21272844711618,1053,2022-11-11 7:00:00
GB30LFLF20527539597474,1817,2022-11-8 16:00:00
GB47BWER87485053518143,1898,2022-11-13 20:00:00
GB49HXGN31943448412072,1035,2022-11-10 14:00:00
GB63DGOP80079397134806,1146,2022-11-12 18:00:00
GB49AGDQ64603154384926,1692,2022-11-11 8:00:00
GB42JGAI59216039902038,1182,2022-11-8 10:00:00
GB50TPTI35589215659754,1610,2022-11-12 16:00:00
GB04AESM57219559305702,1640,2022-11-8 9:00:00
GB54AXBW69409711387725,1792,2022-11-13 12:00:00
GB54KRPN29246311310905,1716,2022-11-12 20:00:00
GB78AEFW03584619969891,1184,2022-11-8 16:00:00
GB96JBWP78302861336134,1146,2022-11-12 16:00:00
GB20NCSB65237124267459,1428,2022-11-11 8:00:00
GB85GUNY69470352061734,1088,2022-11-10 19:00:00
GB79PHUI40588942274057,1183,2022-11-12 12:00:00
GB46JUED27102036233211,1705,2022-11-8 14:00:00
GB72WYPR99653493312808,1173,2022-11-8 13:00:00
GB85NFVZ53875865068362,1504,2022-11-10 19:00:00
GB87NTWO14825228741260,1439,2022-11-8 10:00:00
GB65UYJM96222874780148,1857,2022-11-12 12:00:00
GB67JUNQ22174172954574,1343,2022-11-9 8:00:00
GB94YAHM44754073843896,1954,2022-11-13 14:00:00
GB07OAYH62912751977383,1274,2022-11-11 15:00:00
GB23TATL25960232356970,1362,2022-11-8 10:00:00
GB07SURH55069188683368,1364,2022-11-13 14:00:00
GB25NUNM56986159298315,1496,2022-11-11 8:00:00
GB05QUYW22204645688479,1367,2022-11-7 9:00:00
GB13UBGV51214521640372,1707,2022-11-9 20:00:00
GB74ERCW40263033030667,1789,2022-11-7 15:00:00
GB39OLCZ30691178629604,1094,2022-11-13 20:00:00
GB38IZDO68993895614977,1151,2022-11-10 18:00:00
GB18WZJJ84441262005187,1487,2022-11-13 15:00:00
GB43IHEU19291128091515,1695,2022-11-12 8:00:00
GB68ZLBU33905955063015,1699,2022-11-12 16:00:00
GB47TLGM66354261264182,1549,2022-11-11 4:00:00
GB35EQHC82825384954160,1597,2022-11-11 20:00:00
GB75OOLY07774184289954,1196,2022-11-7 16:00:00
GB96BARP14765723231398,1115,2022-11-9 10:00:00
GB63ZNNL55759384467807,1610,2022-11-12 19:00:00
GB19NQNL17087680414378,1065,2022-11-13 11:00:00
GB21HIJV22224523764323,1316,2022-11-8 9:00:00
GB23FWOX22832199878208,1359,2022-11-9 21:00:00
GB35NALV18926910001052,1138,2022-11-13 21:00:00
GB07QVSH87506830472255,1497,2022-11-9 15:00:00
GB25CUIC99206307089860,1458,2022-11-8 12:00:00
GB35DQAS08902319472238,1131,2022-11-13 18:00:00
GB47GODD34439601172122,1607,2022-11-7 19:00:00
GB57NYOE83824214464833,1604,2022-11-8 9:00:00
GB16SWBL66236853733927,1309,2022-11-8 7:00:00
GB10CYCJ58504136242189,1246,2022-11-9 4:00:00
GB24ZIZQ71662138837731,1121,2022-11-12 13:00:00
GB96HSME32826483395844,1801,2022-11-13 9:00:00
GB18GSDZ95769017540250,1861,2022-11-9 19:00:00
GB22WIQI52828384409465,1008,2022-11-10 5:00:00
GB55REKC52232809841700,1145,2022-11-9 21:00:00
GB68GXGT93964351277206,1782,2022-11-7 19:00:00
GB31NGJU83387135524193,1845,2022-11-8 19:00:00
GB96GWBY16157641246653,1086,2022-11-11 11:00:00
GB54ZJTU79348582527672,1682,2022-11-9 6:00:00
GB48VOWV59284488803441,1189,2022-11-13 17:00:00
GB81JGWY32147473581963,1469,2022-11-9 4:00:00
GB33SZVY73073034274118,1215,2022-11-7 11:00:00
GB56ZLQS87795285389900,1698,2022-11-9 7:00:00
GB82OPHD84244646969080,1182,2022-11-10 13:00:00
GB39KLRA55223394889478,1638,2022-11-12 13:00:00
GB56MXKX04150312484497,1930,2022-11-7 17:00:00
GB60MMEE34125161616504,1004,2022-11-11 11:00:00
GB47IRMO89211078943672,1195,2022-11-11 19:00:00
GB85DHHZ30003072039153,1827,2022-11-12 8:00:00
GB41NBTK24780805477242,1419,2022-11-13 15:00:00
GB03IMYP34209195314144,1939,2022-11-8 12:00:00
GB70KTDO49639159504475,1938,2022-11-8 12:00:00
GB55IZHZ30895024213558,1798,2022-11-12 9:00:00
GB27ISLJ13323833089774,1611,2022-11-8 21:00:00
GB06YRVR29865338124361,1036,2022-11-10 13:00:00
GB48OLEN88680133380517,1337,2022-11-11 8:00:00
GB55AYOC94594920829328,1930,2022-11-7 4:00:00
GB15QCSY62352448594267,1825,2022-11-10 19:00:00
GB41OZGJ39811258328322,1673,2022-11-7 7:00:00
GB72CPFG16022464999252,1249,2022-11-13 19:00:00
GB92NKNJ39417582798917,1197,2022-11-7 7:00:00
GB02BCRX80715257654750,1647,2022-11-11 19:00:00
GB05GAXA11964089715792,1020,2022-11-13 12:00:00
GB11ZIIE88720414946945,1020,2022-11-10 4:00:00
GB37RWLG14587596393797,1358,2022-11-12 14:00:00
GB41CFMU85790723851419,1288,2022-11-10 11:00:00
GB23CCFB99953922725727,1596,2022-11-8 9:00:00
GB66YMHR84664593073099,1590,2022-11-9 18:00:00
GB86BKTT12569252350228,1403,2022-11-7 19:00:00
GB62KLSQ69805714223094,1509,2022-11-8 21:00:00
GB38HAZG20100236474539,1386,2022-11-11 19:00:00
GB35ZPET80224646167733,1516,2022-11-13 7:00:00
GB24NWEG26382217716716,1449,2022-11-7 11:00:00
GB13VZYQ32199972150907,1527,2022-11-11 13:00:00
GB92FDXB39650896341790,1419,2022-11-13 11:00:00
GB03SXFO90314690317502,1476,2022-11-9 13:00:00
GB13WRGL26193108082960,1665,2022-11-7 16:00:00
GB13JHDU85517560542756,1457,2022-11-8 7:00:00
GB94KQDF51752941485357,1464,2022-11-9 17:00:00
GB72GGDS20920269461331,1579,2022-11-13 7:00:00
GB81IDZF16541272255370,1947,2022-11-13 9:00:00
GB49GCEG36763284398035,1213,2022-11-10 20:00:00
GB52VONC71650886463857,1806,2022-11-12 14:00:00
GB31NCAA58804736468494,1732,2022-11-11 21:00:00
GB89YMIG50958912543916,1378,2022-11-10 14:00:00
GB08TUSY25964427455162,1281,2022-11-8 15:00:00
GB72ZYJL52596304859177,1118,2022-11-9 4:00:00
GB87HKAX73047813717919,1595,2022-11-12 5:00:00
GB33AZIN56249954297384,1987,2022-11-7 9:00:00
GB36FYVH23258955112904,1466,2022-11-9 7:00:00
GB47CTFW36937975196282,1336,2022-11-8 4:00:00
GB11KKFX45925113109649,1474,2022-11-11 19:00:00
GB87JFSG23376571927408,1377,2022-11-11 16:00:00
GB32CJLH35272132938679,1384,2022-11-11 6:00:00
GB23UIIP85779469585628,1848,2022-11-9 20:00:00
GB97AMKO76738491976422,1552,2022-11-9 5:00:00
GB39HRFD64905194180385,1550,2022-11-7 9:00:00
GB17QVVX39241278730155,1811,2022-11-12 6:00:00
GB53NZTB57240925713489,1334,2022-11-8 6:00:00
GB38ODXM83100313809390,1655,2022-11-11 6:00:00
GB21AQIJ94408119970930,1787,2022-11-7 19:00:00
GB69WEOB70235545824413,1264,2022-11-12 7:00:00
GB23GIWR43700963908767,1022,2022-11-10 17:00:00
GB72PJMT98901427624839,1410,2022-11-12 19:00:00
GB09NMSU84643996831190,1184,2022-11-12 6:00:00
GB66KPYS05659428115272,1666,2022-11-8 15:00:00
GB45QCIK83289661560554,1101,2022-11-12 8:00:00
GB16MLAX26519697030923,1724,2022-11-9 14:00:00
GB17AKSK52161485220311,1709,2022-11-7 11:00:00
GB89PLDX48863272892541,1577,2022-11-11 14:00:00
GB22VTTN23835892654497,1454,2022-11-9 7:00:00
GB19OVKP54056710850765,1083,2022-11-12 4:00:00
GB86VXQN88264880381670,1213,2022-11-8 5:00:00
GB17RJZU92224834992561,1176,2022-11-9 10:00:00
GB45XEDU72472771733654,1608,2022-11-10 5:00:00
GB84TODC28300485735692,1314,2022-11-12 21:00:00
GB73PFHJ81211828722435,1803,2022-11-10 14:00:00
GB75BNWM35070437291713,1806,2022-11-13 18:00:00
GB74DTTC59172408635821,1515,2022-11-12 4:00:00
GB04JDPQ65250722340090,1916,2022-11-10 14:00:00
GB61ANZJ96740705412011,1878,2022-11-9 20:00:00
GB62XOXE71144075601525,1731,2022-11-11 17:00:00
GB18UBNG24100162977796,1751,2022-11-9 18:00:00
GB38QXXC95165555834540,1946,2022-11-11 5:00:00
GB69GKOH50277007552386,1490,2022-11-11 6:00:00
GB23VGTH54420733304207,1458,2022-11-13 6:00:00
GB09WVQI38419280773701,1677,2022-11-8 13:00:00
GB05HVNH16205924055085,1028,2022-11-12 16:00:00
GB23XIKX57694337636171,1693,2022-11-8 14:00:00
GB16PXPZ59148183151315,1068,2022-11-9 7:00:00
GB54ECNW78940949418821,1641,2022-11-8 17:00:00
GB57RDPG08597174664933,1291,2022-11-8 17:00:00
GB13OWUV75385816433168,1525,2022-11-8 15:00:00
GB35UZFG62275345390371,1296,2022-11-13 9:00:00
GB55YLAV16898020656726,1996,2022-11-7 5:00:00
GB88THBV85684935263917,1860,2022-11-11 21:00:00
GB87DHBK74649809163643,1916,2022-11-7 10:00:00
GB83LGWL33902851982171,1356,2022-11-7 8:00:00
GB14MAQN63941541177600,1453,2022-11-8 15:00:00
GB85WYOK79844299834514,1269,2022-11-12 21:00:00
GB41NNHI24646594550812,1144,2022-11-7 17:00:00
GB18NMCP04752268557452,1568,2022-11-12 8:00:00
GB05ONHT37472949819928,1477,2022-11-12 15:00:00
GB78WGSQ41198026614032,1179,2022-11-10 9:00:00
GB22PEID11971079269367,1810,2022-11-10 21:00:00
GB85VRYV02647913163139,1468,2022-11-8 19:00:00
GB43FJXP95905799793586,1755,2022-11-10 6:00:00
GB03CFEJ22743223807216,1808,2022-11-12 15:00:00
GB93XOQP77502168121884,1846,2022-11-9 21:00:00
GB81OOMU93794419121725,1376,2022-11-13 17:00:00
GB53RKSQ81168849497685,1373,2022-11-10 20:00:00
GB39GVZN13596059390100,1021,2022-11-13 8:00:00
GB92ZTFF66976843197081,1072,2022-11-10 19:00:00
GB56CUCN50956897034785,1029,2022-11-12 14:00:00
GB27XFMK58676499551445,1340,2022-11-8 14:00:00
GB21VXYA39934216690934,1453,2022-11-13 21:00:00
GB89SGUN80487366118875,1327,2022-11-12 20:00:00
GB40JFFV24018913114801,1574,2022-11-10 15:00:00
GB42BUGG47222427768034,1051,2022-11-12 6:00:00
GB30JKIS33730814561422,1800,2022-11-7 8:00:00
GB94KGQO65480229696939,1301,2022-11-8 5:00:00
GB26BRXR40469589493697,1972,2022-11-9 5:00:00
GB03XBUB81327994356535,1281,2022-11-7 21:00:00
GB74CJWU20564220427000,1268,2022-11-11 4:00:00
GB17URZP50596892456757,1448,2022-11-7 5:00:00
GB05HMGS41992017769145,1255,2022-11-13 11:00:00
GB83WQRP50675822649891,1983,2022-11-8 16:00:00
GB51NLSQ29159861690044,1334,2022-11-12 15:00:00
GB19VGOH76679982035857,1883,2022-11-9 11:00:00
GB08UYYR32720834838040,1916,2022-11-11 17:00:00
GB49EUOY46565796885411,1529,2022-11-12 7:00:00
GB46HCOD17305633328606,1955,2022-11-13 4:00:00
